magnitude,depth,distance,vs30,azimuth,mmi,event_id
4.3,10.9,108.91929770785407,463.4,119.2725907028165,3.2,us6000sn3a
4.3,10.9,233.0479994330686,365.7,220.31658554913452,2.7,us6000sn3a
4.3,10.9,45.41964682722862,828.0,111.3627642381445,3.5,us6000sn3a
4.3,10.9,102.4212261246389,309.9,65.67788655533957,3.3,us6000sn3a
4.3,10.9,199.42227109720352,216.5,135.66274356008762,2.9,us6000sn3a
4.3,10.9,181.7154413524412,448.2,20.01505994860156,2.9,us6000sn3a
4.3,10.9,59.74544753371345,319.4,353.38035876943457,3.4,us6000sn3a
4.3,10.9,185.8706714316996,280.9,32.79711098910161,2.9,us6000sn3a
4.3,10.9,166.5364213856066,292.1,78.93096431532138,3.0,us6000sn3a
4.3,10.9,73.84886193734067,408.3,254.20954436800426,3.4,us6000sn3a
4.3,10.9,118.89254913843189,688.4,282.960114404496,3.1,us6000sn3a
4.3,10.9,101.58088114934134,624.4,262.45026562436186,3.2,us6000sn3a
4.3,10.9,193.10886767503882,429.0,25.915861326822665,2.8,us6000sn3a
4.3,10.9,148.64654420749713,530.5,203.81236218253758,3.0,us6000sn3a
4.3,10.9,209.70785617053608,399.1,303.4494195801001,2.8,us6000sn3a
4.3,10.9,221.0557468828949,462.4,331.50725778006085,2.7,us6000sn3a
4.3,10.9,130.73729363360448,331.7,13.670311965505732,3.2,us6000sn3a
4.3,10.9,152.42761592200313,315.7,75.84005366009217,3.1,us6000sn3a
4.3,10.9,153.7513663414608,312.3,207.87152848491564,3.1,us6000sn3a
4.3,10.9,202.94771093192497,326.2,105.6026116490055,2.9,us6000sn3a
4.3,10.9,177.6207807442023,414.8,240.74592854633505,2.9,us6000sn3a
4.3,10.9,66.94040028017706,353.8,100.9498780116275,3.4,us6000sn3a
4.3,10.9,155.2899106915104,480.8,311.3833050324849,3.0,us6000sn3a
4.3,10.9,110.82156659369892,222.9,209.78824422872736,3.2,us6000sn3a
4.3,10.9,183.09949756462663,232.4,55.36552105793595,2.9,us6000sn3a
4.3,10.9,82.25492191346483,304.9,85.21230773637137,3.4,us6000sn3a
4.3,10.9,119.33415893157002,267.6,147.6054462573593,3.2,us6000sn3a
4.3,10.9,266.3088701921528,256.0,46.9562577905632,2.7,us6000sn3a
4.3,10.9,176.5814332301686,243.7,285.71694668442615,3.0,us6000sn3a
4.3,10.9,260.78639727702205,621.1,138.0672078576086,2.5,us6000sn3a
4.3,10.9,199.071610516946,334.0,215.79980899342377,2.9,us6000sn3a
4.3,10.9,39.0271984812592,331.5,356.71205296121843,3.6,us6000sn3a
4.3,10.9,173.24966807368241,294.1,179.4456376299355,3.0,us6000sn3a
4.3,10.9,207.57510905335045,283.7,132.28117386434042,2.9,us6000sn3a
4.3,10.9,145.99651048619182,276.2,115.98701586255623,3.1,us6000sn3a
4.3,10.9,76.21567126459473,434.2,134.6482899326088,3.4,us6000sn3a
4.3,10.9,199.9382497200069,900.0,210.7669985714253,2.7,us6000sn3a
4.3,10.9,158.8696244038077,245.3,148.11717111256098,3.0,us6000sn3a
4.3,10.9,246.7666252070999,322.7,41.15075641626402,2.7,us6000sn3a
4.3,10.9,149.74776864016962,406.0,171.75582779964748,3.0,us6000sn3a
4.3,10.9,139.6856212499072,346.1,268.5179225532088,3.1,us6000sn3a
4.3,10.9,201.78454643953282,349.2,313.6195753165564,2.9,us6000sn3a
4.3,10.9,178.0034864575944,403.3,118.83989741587635,2.9,us6000sn3a
4.3,10.9,106.72411442202713,257.9,50.39998526353776,3.3,us6000sn3a
4.3,10.9,81.63596036343957,312.1,183.248034899213,3.4,us6000sn3a
4.3,10.9,158.2223109777167,487.0,322.55277122739307,3.0,us6000sn3a
4.3,10.9,234.6680085934233,336.1,311.4879123727012,2.8,us6000sn3a
4.3,10.9,206.76768611795157,529.6,324.1504178173714,2.8,us6000sn3a
4.3,10.9,82.21380263020278,373.1,341.3920799779903,3.3,us6000sn3a
4.3,10.9,131.6053508369129,288.8,111.5421879941635,3.2,us6000sn3a
4.3,10.9,148.17675729766626,380.5,151.61830874821476,3.1,us6000sn3a
4.3,10.9,112.0035887773046,496.9,161.90642683083558,3.2,us6000sn3a
4.3,10.9,184.77853887693934,536.3,332.85444519682284,2.8,us6000sn3a
4.3,10.9,135.60285418522574,849.8,201.85303239549592,3.0,us6000sn3a
4.3,10.9,78.24263857102332,304.6,71.10315575182187,3.4,us6000sn3a
4.3,10.9,282.6402555550326,602.7,134.78022895655272,2.5,us6000sn3a
4.3,10.9,152.00178931703823,755.2,178.17253038174817,2.9,us6000sn3a
4.3,10.9,107.15958605119287,262.3,75.15698588194886,3.3,us6000sn3a
4.3,10.9,203.11821967754562,301.7,94.38021489028927,2.9,us6000sn3a
4.3,10.9,67.38734012934586,446.5,113.28602837754363,3.4,us6000sn3a
4.3,10.9,62.60989754012236,328.6,86.38865203560863,3.5,us6000sn3a
4.3,10.9,232.80104426762014,270.4,127.27115315259653,2.8,us6000sn3a
4.3,10.9,149.84730823048483,218.8,273.28122194561223,3.1,us6000sn3a
4.3,10.9,174.5693146842921,394.2,19.810236705080797,2.9,us6000sn3a
4.3,10.9,244.6011005840051,272.6,54.247393392699166,2.7,us6000sn3a
4.3,10.9,153.37213404379696,293.1,93.00931807548727,3.1,us6000sn3a
4.3,10.9,120.1390384765813,313.9,257.43130820620684,3.2,us6000sn3a
4.3,10.9,184.80441969635908,248.7,348.0689298970286,2.9,us6000sn3a
4.3,10.9,208.01923657641308,351.5,28.860230757283603,2.8,us6000sn3a
4.3,10.9,108.5115307721227,264.6,50.539168681939486,3.3,us6000sn3a
4.3,10.9,114.01918685738795,307.3,52.74280505738841,3.2,us6000sn3a
4.3,10.9,54.90453207168276,326.6,21.665057484140846,3.5,us6000sn3a
4.3,10.9,126.80557405058309,304.5,258.5670890381608,3.2,us6000sn3a
4.3,10.9,194.90097568041222,575.0,200.7385642266879,2.8,us6000sn3a
4.3,10.9,87.35754534949122,316.7,150.26231921913745,3.4,us6000sn3a
4.3,10.9,68.74130411305859,386.0,184.51504074298265,3.4,us6000sn3a
4.3,10.9,148.5008263317303,229.2,274.7384845000058,3.1,us6000sn3a
4.3,10.9,115.05710436723426,651.1,345.2847060251728,3.1,us6000sn3a
4.3,10.9,153.8427979785169,239.4,57.19023459750599,3.1,us6000sn3a
4.3,10.9,179.11276954623403,239.5,59.75314730792991,3.0,us6000sn3a
4.3,10.9,186.2426461052027,246.8,262.246129080875,2.9,us6000sn3a
4.3,10.9,165.7294266989524,214.0,274.97893337312246,3.0,us6000sn3a
4.3,10.9,139.8448042830595,539.7,332.8306577790783,3.0,us6000sn3a
4.3,10.9,140.44617862943625,394.3,219.755091243031,3.1,us6000sn3a
4.3,10.9,223.75450111455183,237.0,235.68127888822636,2.8,us6000sn3a
4.3,10.9,165.24039507117902,664.7,314.8662204441605,2.9,us6000sn3a
4.3,10.9,173.44738990316102,336.1,156.53959181003563,3.0,us6000sn3a
4.3,10.9,122.30775777860424,444.5,133.3081652644504,3.1,us6000sn3a
4.3,10.9,209.5176615637535,336.9,121.23518538266211,2.8,us6000sn3a
4.3,10.9,195.4717066939762,376.7,116.55897012462674,2.9,us6000sn3a
4.3,10.9,166.66727407224826,300.8,111.0669740359466,3.0,us6000sn3a
4.3,10.9,170.28430925987428,459.7,191.79497270961306,2.9,us6000sn3a
4.3,10.9,138.06539621870945,506.4,310.4444989491423,3.0,us6000sn3a
4.3,10.9,159.63012773691267,289.7,209.0195135617083,3.0,us6000sn3a
4.3,10.9,214.894085968423,241.5,37.89280238912505,2.8,us6000sn3a
4.3,10.9,202.95205206942302,263.3,252.7513767514037,2.9,us6000sn3a
4.3,10.9,139.90929006316696,304.3,61.14215324661831,3.1,us6000sn3a
4.3,10.9,41.524461969021495,414.7,283.0685944880035,3.7,us6000sn3a
4.3,10.9,175.69133807951548,239.5,96.75654437089037,3.0,us6000sn3a
4.3,10.9,81.52994089599163,258.0,126.00742100255638,3.4,us6000sn3a
4.3,10.9,147.28787543907615,223.8,134.99137028687625,3.1,us6000sn3a
4.3,10.9,223.08635828103587,317.8,123.2807976029456,2.8,us6000sn3a
4.3,10.9,65.09173225024429,509.1,191.0503705755407,3.4,us6000sn3a
4.3,10.9,147.92142698463954,292.8,114.01695449538909,3.1,us6000sn3a
4.3,10.9,199.34016555163055,576.5,197.8545992543973,2.8,us6000sn3a
4.3,10.9,202.6244739705193,320.4,78.07278125128158,2.9,us6000sn3a
4.3,10.9,205.90642851052547,816.9,161.5067825315806,2.7,us6000sn3a
4.3,10.9,255.58635780139963,900.0,128.0017391176865,2.5,us6000sn3a
4.3,10.9,209.03032095958423,311.8,135.471197585465,2.8,us6000sn3a
4.3,10.9,70.2449901415637,413.1,81.425720405108,3.4,us6000sn3a
4.3,10.9,191.71930726125902,407.5,34.41032085770871,2.9,us6000sn3a
4.3,10.9,142.8821422660148,237.1,67.503855245701,3.1,us6000sn3a
4.3,10.9,280.54298796861724,561.7,134.13585878876887,2.5,us6000sn3a
4.3,10.9,202.10536716958902,395.1,325.0589750475878,2.8,us6000sn3a
4.3,10.9,167.71117934245927,249.1,188.6721269410611,3.0,us6000sn3a
4.3,10.9,241.40669675524424,369.4,313.3305591654781,2.7,us6000sn3a
4.3,10.9,203.70840587985222,477.0,21.625994633913706,2.8,us6000sn3a
4.3,10.9,93.7080991798633,389.8,171.2412835137452,3.3,us6000sn3a
4.3,10.9,62.249616800073944,372.9,33.368944783198,3.4,us6000sn3a
4.3,10.9,195.3653172683663,411.3,15.474464873648344,2.8,us6000sn3a
4.3,10.9,193.03259281497998,270.1,151.75909504807157,2.9,us6000sn3a
4.3,10.9,212.69758644258212,236.4,231.9522408254689,2.8,us6000sn3a
4.3,10.9,203.39104710623587,414.6,312.5031777428039,2.8,us6000sn3a
4.3,10.9,128.53504525035154,492.4,230.39317618715415,3.1,us6000sn3a
4.3,10.9,77.97337391377478,289.2,357.2207012966314,3.2,us6000sn3a
4.3,10.9,219.41295325009474,445.5,215.3593690208298,2.7,us6000sn3a
4.3,10.9,218.9570696429084,333.3,138.45415242775795,2.8,us6000sn3a
4.3,10.9,82.37310468264185,709.1,239.82793353886663,3.2,us6000sn3a
4.3,10.9,209.13755730078088,325.2,68.3883622190923,2.8,us6000sn3a
4.3,10.9,247.50636603018413,432.0,122.79156448619034,2.7,us6000sn3a
4.3,10.9,52.33332409628697,457.6,22.79456025851755,3.4,us6000sn3a
4.3,10.9,212.79373649430843,337.7,217.12824291201107,2.8,us6000sn3a
4.3,10.9,130.7182384066917,239.6,98.99464930395158,3.2,us6000sn3a
4.3,10.9,76.55335576692977,312.0,129.6977011419226,3.4,us6000sn3a
4.3,10.9,167.53384633740626,448.8,348.4063259009526,2.9,us6000sn3a
4.3,10.9,214.07419786784286,312.7,32.976914330352884,2.8,us6000sn3a
4.3,10.9,194.68969505069575,463.8,207.39866032195033,2.8,us6000sn3a
4.3,10.9,161.8909439254308,253.6,266.5419895844087,3.0,us6000sn3a
4.3,10.9,118.41043103495882,446.1,232.10284865465871,3.2,us6000sn3a
4.3,10.9,172.35852287270941,231.7,270.2007112487382,3.0,us6000sn3a
4.3,10.9,164.10735489884527,343.1,117.51672998879621,3.0,us6000sn3a
4.3,10.9,178.77665289442922,249.5,43.94931458958598,3.0,us6000sn3a
4.3,10.9,150.0080337713441,360.0,155.01716303898797,3.1,us6000sn3a
4.3,10.9,163.97074117823865,233.5,83.35137264748329,3.0,us6000sn3a
4.3,10.9,231.252230234247,320.7,149.13447150227887,2.8,us6000sn3a
4.3,10.9,134.91932017293027,682.2,285.9319022152436,3.0,us6000sn3a
4.3,10.9,235.9176574783444,294.6,219.74465886954124,2.8,us6000sn3a
4.3,10.9,130.56446430553632,580.1,207.6952234706338,3.1,us6000sn3a
4.3,10.9,175.08179371339432,312.6,14.22596192209437,3.0,us6000sn3a
4.3,10.9,165.51164540270852,228.9,132.71682894805235,3.0,us6000sn3a
4.3,10.9,174.47959160350575,359.9,346.5610680981745,3.0,us6000sn3a
4.3,10.9,247.23635013790638,254.5,131.6032863289617,2.7,us6000sn3a
4.3,10.9,137.96733107846123,620.8,333.50457863139405,3.0,us6000sn3a
5.9,10.0,68.70223762469057,600.0,240.8073631781983,4.0,us6000sn11
5.9,10.0,104.29163688284018,600.0,132.77966467672138,3.6,us6000sn11
5.9,10.0,244.82853803595083,600.0,41.03351022868435,2.8,us6000sn11
5.9,10.0,31.003008284031818,600.0,89.72639413775738,4.8,us6000sn11
5.9,10.0,130.30728692464749,600.0,296.9222208912128,3.4,us6000sn11
5.9,10.0,213.47337259616128,760.0,232.1741293352206,2.8,us6000sn11
5.9,10.0,171.48630216577422,600.0,268.0553452850498,3.2,us6000sn11
5.9,10.0,229.44080953598035,760.0,135.6216934594844,2.8,us6000sn11
5.9,10.0,65.24469351585817,600.0,3.468901391899692,4.0,us6000sn11
5.9,10.0,186.18487300967948,600.0,241.7688094673256,3.1,us6000sn11
5.9,10.0,115.85799147581332,600.0,260.19148592420447,3.5,us6000sn11
5.9,10.0,224.3869620237731,600.0,299.93497532328115,2.9,us6000sn11
5.9,10.0,154.20385562963455,600.0,308.0369751949753,3.3,us6000sn11
5.9,10.0,190.22531351816923,600.0,0.38651206872401644,3.1,us6000sn11
5.9,10.0,209.23373783951308,760.0,140.3928011034351,2.9,us6000sn11
5.9,10.0,163.09753084995623,600.0,21.408713111826046,3.2,us6000sn11
5.9,10.0,121.7402027065609,600.0,220.109005937126,3.5,us6000sn11
5.9,10.0,142.70755664234787,760.0,183.4476937196756,3.2,us6000sn11
5.9,10.0,153.9318124494279,600.0,242.3796314033204,3.3,us6000sn11
5.9,10.0,178.97807076753253,600.0,112.23750284289065,3.1,us6000sn11
5.9,10.0,157.31884571950974,600.0,243.35017149744112,3.3,us6000sn11
5.9,10.0,187.97030454704085,600.0,271.9836621666357,3.1,us6000sn11
5.9,10.0,116.05648317739085,600.0,24.461663507725234,3.5,us6000sn11
5.9,10.0,32.305755917458555,600.0,155.5514566249185,4.8,us6000sn11
5.9,10.0,174.02543000509579,600.0,27.538478776917998,3.2,us6000sn11
5.9,10.0,106.39949853185453,600.0,5.670299221160917,3.6,us6000sn11
5.9,10.0,234.51122495967664,600.0,47.55513846126411,2.9,us6000sn11
5.9,10.0,188.5027346813038,760.0,175.30293302637074,3.0,us6000sn11
5.9,10.0,121.04542054714274,600.0,246.90828669053298,3.5,us6000sn11
5.9,10.0,189.32936734145113,760.0,164.65216836152024,3.0,us6000sn11
5.9,10.0,140.88204384311544,600.0,27.566074650939413,3.4,us6000sn11
5.9,10.0,113.0086698734257,600.0,118.3630354881924,3.5,us6000sn11
5.9,10.0,115.69239696313159,600.0,21.624628355711536,3.5,us6000sn11
5.9,10.0,219.64798455629816,600.0,29.694577457317678,2.9,us6000sn11
5.9,10.0,200.30228597433148,600.0,17.77052193584217,3.0,us6000sn11
5.9,10.0,227.79770630840568,760.0,231.59563920452212,2.8,us6000sn11
5.9,10.0,174.44006705396302,760.0,189.21671754186303,3.0,us6000sn11
5.9,10.0,127.40041797726221,600.0,131.36190748517845,3.4,us6000sn11
5.9,10.0,91.65778943735599,600.0,93.32079017345359,3.7,us6000sn11
5.9,10.0,197.08568029691352,600.0,112.906243091786,3.0,us6000sn11
5.9,10.0,196.68540265041727,760.0,171.33233496494995,2.9,us6000sn11
5.9,10.0,178.8767692153672,600.0,284.9228430723707,3.1,us6000sn11
5.9,10.0,179.6482060670063,600.0,22.805449574329828,3.1,us6000sn11
5.9,10.0,209.7685763987902,760.0,142.1753080817175,2.9,us6000sn11
5.9,10.0,235.5879570851044,600.0,45.23501246830318,2.9,us6000sn11
5.9,10.0,163.05511964593717,760.0,183.00262034995492,3.1,us6000sn11
5.9,10.0,35.59043697806733,600.0,201.4651213563799,4.6,us6000sn11
5.9,10.0,196.9277384777301,760.0,146.49503453999353,2.9,us6000sn11
5.9,10.0,115.67492015048651,600.0,230.90754596866802,3.5,us6000sn11
5.9,10.0,162.06084824284892,600.0,319.4958709661856,3.2,us6000sn11
5.9,10.0,197.55259750102184,600.0,354.57155329103614,3.0,us6000sn11
5.9,10.0,153.3649168506603,600.0,261.48118222377786,3.3,us6000sn11
5.9,10.0,208.30809992750724,600.0,280.5776026003297,3.0,us6000sn11
5.9,10.0,163.268074403809,600.0,349.37335873786367,3.2,us6000sn11
5.9,10.0,87.10536475543574,600.0,209.34018937180306,3.8,us6000sn11
5.9,10.0,161.9188766405343,600.0,11.631419660498977,3.2,us6000sn11
5.9,10.0,150.58375046441788,600.0,271.9556084425509,3.3,us6000sn11
5.9,10.0,65.22025373529615,600.0,79.53184234450526,4.0,us6000sn11
5.9,10.0,149.65034991179846,600.0,18.66278644531792,3.3,us6000sn11
5.9,10.0,51.7584210874591,600.0,42.57417910930758,4.2,us6000sn11
5.9,10.0,180.46264203846712,600.0,123.85942162629738,3.1,us6000sn11
5.9,10.0,247.02800446500567,600.0,40.29325312027839,2.8,us6000sn11
5.9,10.0,74.8578799736997,600.0,136.951657719512,3.9,us6000sn11
5.9,10.0,173.81533160905997,600.0,326.95314811012906,3.2,us6000sn11
5.9,10.0,46.40012801397591,600.0,99.15861733709392,4.3,us6000sn11
5.9,10.0,231.90761804968503,600.0,36.5385671021491,2.9,us6000sn11
5.9,10.0,112.68755201635354,600.0,271.76587765320886,3.5,us6000sn11
5.9,10.0,205.23409353811044,600.0,241.47834896658054,3.0,us6000sn11
5.9,10.0,134.10839796795386,760.0,180.58938876328838,3.3,us6000sn11
5.9,10.0,97.6391271470124,600.0,334.45499052844866,3.7,us6000sn11
5.9,10.0,173.15195306263558,600.0,4.629904787806936,3.2,us6000sn11
5.9,10.0,80.77720299048922,600.0,280.92559691723676,3.8,us6000sn11
5.9,10.0,190.47244126261177,600.0,334.47766271292915,3.1,us6000sn11
5.9,10.0,114.12695591089653,600.0,136.5919975345064,3.5,us6000sn11
5.9,10.0,91.94760939838788,600.0,225.7367156435621,3.7,us6000sn11
5.9,10.0,199.84549276229149,600.0,337.7556609967127,3.0,us6000sn11
5.9,10.0,96.35352026352493,600.0,273.4000944700937,3.7,us6000sn11
5.9,10.0,180.6781473357044,600.0,53.94301957956441,3.1,us6000sn11
5.9,10.0,97.32192225270553,600.0,22.373912449205648,3.7,us6000sn11
5.9,10.0,110.5347824048657,600.0,0.6539067895771495,3.6,us6000sn11
5.9,10.0,182.32545420118856,600.0,315.9418596110067,3.1,us6000sn11
5.9,10.0,165.86415147860714,600.0,289.36797635894163,3.2,us6000sn11
5.9,10.0,102.66904395446849,600.0,63.01489918064101,3.6,us6000sn11
5.9,10.0,150.25717174462827,600.0,42.22073987775974,3.3,us6000sn11
5.9,10.0,228.9109841559214,760.0,237.86317268157168,2.8,us6000sn11
5.9,10.0,136.1888601064576,600.0,52.788387162412164,3.4,us6000sn11
5.9,10.0,158.71870213384622,600.0,0.6604155813452621,3.2,us6000sn11
5.9,10.0,213.3133381465234,600.0,244.172885002548,3.0,us6000sn11
5.9,10.0,179.22370458408432,600.0,313.56626852131205,3.1,us6000sn11
5.9,10.0,187.1256959099564,600.0,326.31260775923636,3.1,us6000sn11
5.9,10.0,88.96843763306762,600.0,10.998473856649753,3.7,us6000sn11
5.9,10.0,118.97340130288326,600.0,2.4509609105029995,3.5,us6000sn11
5.9,10.0,104.20763147798023,600.0,64.60735419466369,3.6,us6000sn11
5.9,10.0,165.33652588147672,760.0,204.53566412463593,3.1,us6000sn11
5.9,10.0,60.11908294281491,600.0,335.8645022556127,4.1,us6000sn11
5.9,10.0,100.32942261500979,600.0,112.12259679213213,3.6,us6000sn11
5.9,10.0,40.52952601445082,600.0,228.7672887950888,4.4,us6000sn11
5.9,10.0,139.62998601261395,760.0,164.0754251806411,3.2,us6000sn11
5.9,10.0,134.579538991608,760.0,190.52729822294015,3.3,us6000sn11
5.9,10.0,179.16657780110697,600.0,60.08554026121925,3.1,us6000sn11
5.9,10.0,191.7676972662093,600.0,114.39733195007784,3.1,us6000sn11
5.9,10.0,66.41690817661394,600.0,322.7885359262782,4.0,us6000sn11
5.9,10.0,85.38243533114532,600.0,352.09389032981534,3.8,us6000sn11
5.9,10.0,72.56605223372861,600.0,223.2639810707237,3.9,us6000sn11
5.9,10.0,105.58605175743207,600.0,73.66697262006943,3.6,us6000sn11
5.9,10.0,123.01575562713785,600.0,130.82290882171708,3.5,us6000sn11
5.9,10.0,82.57778382378457,600.0,342.9823968739512,3.8,us6000sn11
5.9,10.0,224.1801484711246,760.0,227.28011066069925,2.8,us6000sn11
5.9,10.0,133.72646865506286,600.0,138.86021314300126,3.4,us6000sn11
5.9,10.0,193.87052180731092,760.0,207.41552001723184,2.9,us6000sn11
5.9,10.0,179.81721139643105,600.0,73.93117577733085,3.1,us6000sn11
5.9,10.0,126.80043428128891,600.0,139.81786523276241,3.4,us6000sn11
5.9,10.0,67.6817709897513,600.0,294.9684881577836,4.0,us6000sn11
5.9,10.0,151.58212290087894,600.0,329.9591963410312,3.3,us6000sn11
5.9,10.0,128.4045385181129,600.0,112.68353474216218,3.4,us6000sn11
5.9,10.0,140.68360242897566,600.0,287.6875465219252,3.4,us6000sn11
5.9,10.0,95.85067207894679,600.0,281.8408021855309,3.7,us6000sn11
5.9,10.0,205.64351130372688,600.0,9.065542291088605,3.0,us6000sn11
5.9,10.0,138.9410480746501,600.0,252.58836130787907,3.4,us6000sn11
5.9,10.0,228.12168910947977,760.0,140.29814600775433,2.8,us6000sn11
5.9,10.0,72.87526132215974,600.0,222.46439956480268,3.9,us6000sn11
5.9,10.0,214.86905876135603,600.0,329.5540865134085,3.0,us6000sn11
5.9,10.0,178.96671313604037,600.0,29.323371314449503,3.1,us6000sn11
5.9,10.0,155.0952368268134,760.0,187.92606855710983,3.1,us6000sn11
5.9,10.0,260.28979576401974,760.0,224.61306245146244,2.6,us6000sn11
5.9,10.0,160.08380000648197,600.0,16.01257151190532,3.2,us6000sn11
5.9,10.0,83.41625548592432,600.0,99.29386234192907,3.8,us6000sn11
5.9,10.0,179.61717087213515,600.0,105.98081061373824,3.1,us6000sn11
5.9,10.0,78.07375791557313,600.0,142.66863103495427,3.9,us6000sn11
5.9,10.0,162.43570709664218,600.0,82.40685296837188,3.2,us6000sn11
5.9,10.0,89.6275049049697,600.0,75.40100686269375,3.7,us6000sn11
5.9,10.0,58.81390823365575,600.0,291.1666254441786,4.1,us6000sn11
5.9,10.0,210.83087901995867,600.0,36.690765935241245,3.0,us6000sn11
5.9,10.0,141.0529568918493,600.0,86.65269137019925,3.4,us6000sn11
5.9,10.0,194.54591531578416,600.0,237.4194127100456,3.1,us6000sn11
5.9,10.0,127.09720165936743,600.0,318.3195494417552,3.4,us6000sn11
5.9,10.0,143.53324287537407,600.0,349.28228450826634,3.3,us6000sn11
5.9,10.0,151.40588405101792,760.0,174.87936270390833,3.2,us6000sn11
5.9,10.0,26.129613697735945,600.0,59.71974555672472,5.1,us6000sn11
5.9,10.0,120.94068755980635,600.0,347.04982614197235,3.5,us6000sn11
5.9,10.0,184.07137758523731,600.0,93.40795155161084,3.1,us6000sn11
5.9,10.0,158.42450152706127,600.0,52.787238897328336,3.2,us6000sn11
5.9,10.0,252.3966664607727,600.0,47.719702141933226,2.8,us6000sn11
5.9,10.0,256.4039650473061,760.0,229.2867665492285,2.6,us6000sn11
5.9,10.0,119.50649610744966,600.0,270.6886839111198,3.5,us6000sn11
5.9,10.0,233.2030510118501,600.0,298.5692967787236,2.9,us6000sn11
5.9,10.0,192.46627348428308,600.0,313.11825703743665,3.1,us6000sn11
5.9,10.0,123.2923861745758,760.0,167.32207686808886,3.3,us6000sn11
5.9,10.0,165.2649880733023,600.0,297.6413232383455,3.2,us6000sn11
5.9,10.0,112.3210382808022,600.0,125.1359766069678,3.6,us6000sn11
5.9,10.0,92.44528549031358,600.0,178.28474613030687,3.7,us6000sn11
5.9,10.0,63.03366599450016,600.0,38.692188979765206,4.0,us6000sn11
5.9,10.0,93.9482218492176,600.0,200.68422657960545,3.7,us6000sn11
5.9,10.0,180.82040255909314,600.0,98.43191876896651,3.1,us6000sn11
5.9,10.0,170.39685668064843,600.0,28.566664554335546,3.2,us6000sn11
5.9,10.0,249.815244187282,760.0,141.43847559065404,2.7,us6000sn11
5.9,10.0,165.52764005787455,600.0,243.24497783772944,3.2,us6000sn11
5.9,10.0,157.67650188252898,600.0,313.3166607246499,3.3,us6000sn11
5.9,10.0,195.18354568685405,600.0,16.535336783945013,3.1,us6000sn11
5.9,10.0,178.93961618915247,600.0,51.59216049949583,3.1,us6000sn11
5.9,10.0,113.56772405662092,600.0,153.86184585975968,3.5,us6000sn11
